combined_id,source,product_id,position,sponsored,brand_final,title,rating,reviews,price,extracted_price,old_price,extracted_old_price,delivery,free_shipping,in_stock,seller,climate_pledge_friendly,search_query,page_fetched
Amazon_B0FT2CJG62,Amazon,B0FT2CJG62,6,False,MSI,"msi Thin 15 Gaming Laptop 15.6"" FHD 144Hz Intel 8-core i5-13420H (>i7-12650H) 16GB DDR4 1TB SSD GeForce RTX 4060 Type-C Backlit Win11Pro ICP Hub",,,$879.00,879.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,2
Amazon_B0FJDVY8WQ,Amazon,B0FJDVY8WQ,9,False,MSI,"MSI 15.6"" 144Hz FHD Thin Bezel IPS Gaming Laptop, AMD Ryzen 5 7535HS, NVIDIA GeForce RTX 4060, 32GB DDR5, 1TB NVMe SSD, Backlit Keyboard, WiFi 6E, Windows 11, Cosmos Gray, EAT Laptop Foldable Stand",3.6,4.0,$929.00,929.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Sat, Dec 20']",,,,False,laptop RTX 4060,2
Amazon_B0FGCXT254,Amazon,B0FGCXT254,10,False,MSI,"msi Thin 15 Gaming Laptop 15.6"" FHD IPS 144Hz Intel Octa core i5-13420H (Beats i7-12650H) 16GB RAM 512GB SSD GeForce RTX 4060 Backlit Type-C Win11 ICP Hub",,,$849.00,849.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,2
Amazon_B0D68366D7,Amazon,B0D68366D7,11,False,Lenovo,"Lenovo LOQ i7 Premium Gaming Laptop, 15.6"" FHD 144Hz, i7-13650HX (Beats i9-12900H), GeForce RTX 4060 (Boost Clock 2370MHz), 32GB DDR5 RAM, 1TB SSD, Backlit KB, RJ-45, Wi-Fi 6, Windows 11 Pro, Grey",4.1,12.0,"$1,349.00",1349.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,2
Amazon_B0D8JZDJBG,Amazon,B0D8JZDJBG,12,False,Acer,"Acer Nitro V Gaming Laptop | Intel Core i9-13900H Processor | NVIDIA GeForce RTX 4060 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 32GB DDR5 | 1TB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-92XK",4.0,99.0,"$1,269.99",1269.99,"$1,349.99",1349.99,"['FREE delivery Dec 23 - 26', 'Or fastest delivery Fri, Dec 19']",,,,False,laptop RTX 4060,2
Amazon_B0F9WSLQKD,Amazon,B0F9WSLQKD,13,False,MSI,"msi Thin 15 Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i5-13420H, NVIDIA GeForce RTX 4060, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Wi-Fi 6E, HDMI, Type-C, Win 11 Home, w/BWE Accessories",5.0,1.0,$999.99,999.99,,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop RTX 4060,2
Amazon_B0FL85ZPTW,Amazon,B0FL85ZPTW,14,False,HP,"Lenovo LOQ 15 15AHP9 RTX 4060 AI Gaming Laptop, 15.6 FHD 144Hz, AMD Ryzen 7 8845HS, NVIDIA RTX 4060, 32GB DDR5 RAM, 1TB SSD, Backlit Keyboard, RJ-45, Bundle with PCO Laptop Cooler",4.3,60.0,"$1,329.00",1329.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,2
Amazon_B0FJ1H5WV1,Amazon,B0FJ1H5WV1,15,False,MSI,"MSI 15.6"" 144Hz FHD Thin Bezel IPS Gaming Laptop, AMD Ryzen 5 7535HS, NVIDIA GeForce RTX 4060, 16GB DDR5, 1TB NVMe SSD, Backlit Keyboard, WiFi 6E, Windows 11, Cosmos Gray, EAT Laptop Foldable Stand",3.6,4.0,$875.00,875.0,,0.0,"['FREE delivery Wed, Dec 24']",,,,False,laptop RTX 4060,2
Amazon_B0D9J23BCV,Amazon,B0D9J23BCV,16,False,ASUS,"ASUS TUF 16"" Ryzen 7 Ultimate Gaming Laptop, 16"" FHD+ 165Hz, AMD Ryzen 7 7735HS, AMD Radeon RX 7700S (Beats GeForce RTX 4060), 32GB DDR5 RAM, 2TB SSD, RGB Backlit KB, Wi-Fi 6, Windows 11 Home, Black",3.7,51.0,"$1,115.00",1115.0,,0.0,['FREE delivery Dec 19 - 22'],,,,False,laptop RTX 4060,2
Amazon_B0FVFHZ8HP,Amazon,B0FVFHZ8HP,1,True,Lenovo,"Lenovo LOQ 15.6'' 144Hz FHD Gaming Laptop, AMD Ryzen 7 8845HS, NVIDIA GeForce RTX 4060, 32GB DDR5, 1TB SSD, 4-Zone RGB Backlit Keyboard, Wi-Fi 6, Win 11 Pro, Luna Grey, 1TB Docking Station Set",4.7,4.0,"$1,449.00",1449.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0FVF9P8TB,Amazon,B0FVF9P8TB,2,True,Lenovo,"Lenovo LOQ 15.6'' 144Hz FHD Gaming Laptop, AMD Ryzen 7 8845HS, NVIDIA GeForce RTX 4060, 32GB DDR5, 2TB SSD, Backlit Keyboard, Wi-Fi 6, Windows 11, Luna Grey, 1TB Docking Station Set",5.0,1.0,"$1,569.00",1569.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0FPQQW6TT,Amazon,B0FPQQW6TT,4,False,HP,"HP Omen 16 Gaming Laptop 16.1"" FHD IPS 144Hz Intel 16-core i7-14650HX (>i9-13900HX) 32GB RAM 1TB SSD GeForce RTX 4060 RGB Backlit Thunderbolt FHD Privacy Camera Fast Charge Win11 w/ICP Accessory",,,"$1,278.88",1278.88,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,laptop RTX 4060,3
Amazon_B0D51DR5K2,Amazon,B0D51DR5K2,5,False,HP,"Lenovo LOQ 15 15AHP9 RTX 4060 AI Gaming Laptop, 15.6"" FHD 144Hz, AMD Ryzen 7-8845HS, NVIDIA GeForce RTX 4060, 16GB DDR5 1TB SSD, W11H, Luna Grey with 3-Month Xbox PC Game Pass",4.6,16.0,"$1,099.00",1099.0,,0.0,"['FREE delivery Dec 22 - 24', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0F4WQ1L5F,Amazon,B0F4WQ1L5F,6,False,MSI,MSI Thin 15.6 inch FHD 144Hz Gaming Laptop | Intel Core i5-13420H(Beat i7-12650H)| NVIDIA GeForce RTX 4060 | Backlit |Grey | 16GB RAM | 512GB SSD |Windows 11 Home |Bundle with Microsoft Office 2021,5.0,1.0,$790.00,790.0,,0.0,"['FREE delivery Dec 19 - 23', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0D3M3D8KC,Amazon,B0D3M3D8KC,8,False,Acer,"Acer Predator Helios Neo 14 Gaming Laptop | 14.5"" WQXGA IPS 120Hz Display | AI-Powered | Intel Core Ultra 7 Processor 155H | NVIDIA GeForce RTX 4060 | 16GB LPDDR5X | 1TB Gen 4 SSD | PHN14-51-797W",4.4,2100.0,"$1,149.86",1149.86,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,laptop RTX 4060,3
Amazon_B0D8JXHZTH,Amazon,B0D8JXHZTH,9,False,Acer,"Acer Nitro V Gaming Laptop | Intel Core i9-13900H Processor | NVIDIA GeForce RTX 4060 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 16GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-99DR",4.4,163.0,"$1,139.99",1139.99,,0.0,['FREE delivery Dec 23 - 26'],,,,False,laptop RTX 4060,3
Amazon_B0FDM8D8HQ,Amazon,B0FDM8D8HQ,10,False,,GIGABYTE AERO X16; Copilot+ PC - 165Hz 2560x1600 WQXGA - NVIDIA GeForce RTX 5060 - AMD Ryzen AI 7 350-1TB SSD with 16GB DDR5 RAM - Windows 11 Home - Space Gray,4.1,86.0,"$1,299.99",1299.99,"$1,449.99",1449.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0G39KP5Y5,Amazon,B0G39KP5Y5,11,True,MSI,"msi Thin 15 Gaming Laptop 15.6"" FHD IPS 144Hz Intel 8-core i5-13420H (>i7-12650H) 16GB DDR4 1TB SSD GeForce RTX 4060 Backlit USB-C Win11 w/ICP Hub",,,$959.00,959.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0FP9NV7F4,Amazon,B0FP9NV7F4,14,False,ASUS,"ASUS TUF F15 Gaming Laptop 15.6” FHD, Intel Core i7-13620H NVIDIA GeForce RTX 4060 (8GB). 16GB, 1TB SSD, Windows 11 (Renewed)",,,$949.99,949.99,,0.0,"['FREE delivery Jan 2 - 6', 'Or fastest delivery Dec 31, 2025 - Jan 5, 2026']",,,,False,laptop RTX 4060,3
Amazon_B0F1TL6FDR,Amazon,B0F1TL6FDR,15,False,Lenovo,"Lenovo LOQ i7 Gaming Laptop, 15.6"" FHD 144Hz, i7-13650HX (Beats i9-12900H), GeForce RTX 4060 (Boost Clock 2370MHz), 32GB DDR5 RAM, 2TB SSD, Backlit KB, RJ-45, Wi-Fi 6, Windows 11 Home, Grey",4.3,14.0,"$1,349.00",1349.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0FNVH7LL2,Amazon,B0FNVH7LL2,17,False,Lenovo,Lenovo LOQ 15.6 Gaming Laptop AMD Ryzen 7 8845HS Beat i9-13900H - RTX 4060-64GB DDR5 RAM -2TB PCIe SSD -Backlit Keyboard - FHD Display G-SYNC - Windows 11 - Computadora Gamer PC - HDMI Cable,4.7,40.0,"$1,691.49",1691.49,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0D67KMVSV,Amazon,B0D67KMVSV,18,False,Lenovo,"Lenovo LOQ i7 Gaming Laptop, 15.6"" FHD 144Hz, i7-13650HX (Beats i9-12900H), GeForce RTX 4060 (Boost Clock 2370MHz), 32GB DDR5 RAM, 1TB SSD, Backlit KB, RJ-45, Wi-Fi 6, Windows 11 Home, Grey",5.0,5.0,"$1,299.00",1299.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0FVWSWZ5R,Amazon,B0FVWSWZ5R,22,True,MSI,"msi Thin 15 Gaming Laptop 15.6"" FHD 144Hz Intel Octa core i5-13420H (Beats i7-12650H) 32GB DDR4 2TB SSD GeForce RTX 4060 Type-C Backlit Win11Pro ICP Hub",,,"$1,089.00",1089.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop RTX 4060,3
Amazon_B0FL7H11BS,Amazon,B0FL7H11BS,1,False,Lenovo,"Laptop Computer, Intel 10-Core i7-13620H, 16GB DDR5 RAM, 1TB PCIe SSD, 16"" FHD+, WiFi 6, Bluetooth 5.2, Type-C, Copilot AI for Business & Home, Luna Grey, Windows 11 Home",4.5,293.0,$699.99,699.99,"$1,099.00",1099.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0FQHXT71W,Amazon,B0FQHXT71W,2,True,Lenovo,"i7 Business Laptop, 13th Intel Core i7-13620H, Windows 11 Pro Laptop, 15.6’’ FHD Display, WiFi 6, BT 5.2, Student Laptop with Lifetime Microsoft Office (Windows 11 Pro, 40GB RAM | 1TB SSD)",5.0,9.0,$839.99,839.99,,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,True,laptop Intel i7,1
Amazon_B0FQ66D53B,Amazon,B0FQ66D53B,3,False,Lenovo,"14 G4 - Laptop for Business - Intel Core i7-13620H - 14"" FHD Display - 8GB RAM (upgradable to 16GB) - 256GB Storage (upgradable to 1TB) - Windows 11 Home - Thin & Portable - Business Black",4.8,17.0,$411.09,411.09,$549.99,549.99,"['FREE delivery Sun, Dec 21']",,,,False,laptop Intel i7,1
Amazon_B0FPFXMYDH,Amazon,B0FPFXMYDH,4,False,Lenovo,"Laptop Gaming Computer (2025/2026 Edition), Intel 10-Core i7-13620H, 16GB DDR5 RAM, 1TB PCIe SSD, 16 FHD+, WiFi 6, Bluetooth 5.2, HDMI, Luna Grey, Windows 11 Home",4.4,64.0,$639.00,639.0,$799.00,799.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0FXXDK8PX,Amazon,B0FXXDK8PX,6,False,HP,"15.6"" FHD Touchscreen Business Laptop, Intel 10-Core i7-1355U(up to 5.0 GHz), 32 GB RAM, 1 TB SSD, Intel Iris Xe Graphics, Wi-Fi 6, HD Camera, HDMI, Fast Charge, Microsoft Copilot, Windows 11 Pro",4.8,11.0,$879.99,879.99,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B09WXZV2T2,Amazon,B09WXZV2T2,9,False,Dell,"Dell Latitude 7420 FHD Laptop Notebook with Intel Core i7 11th Gen Processor (16GB Ram, 512GB SSD, WiFi, Bluetooth) Windows 11 Pro - Carbon Fiber (Renewed)",4.2,260.0,$349.99,349.99,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,laptop Intel i7,1
Amazon_B0FFDVVRPC,Amazon,B0FFDVVRPC,10,False,ASUS,"Vivobook 16 Laptop, 16” WUXGA 60Hz Display, Intel Core i7-13620H, Intel UHD Graphics, 16GB RAM, 512GB SSD, Windows 11, Cool Silver, F1605VA-BS74",5.0,4.0,$489.99,489.99,,0.0,['FREE delivery Dec 19 - 22'],,,,True,laptop Intel i7,1
Amazon_B0CYZLQ5Q3,Amazon,B0CYZLQ5Q3,11,False,HP,"15.6"" FHD Touchscreen Business Laptop, Intel i7-1255U, 32GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Num Pad, Webcam, Windows 11 Pro, Natural Silver, 32GB Hotface USB Card",4.2,166.0,$714.99,714.99,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,laptop Intel i7,1
Amazon_B0D951M4F8,Amazon,B0D951M4F8,13,False,Dell,"Inspiron 3520 15.6"" Touchscreen i7 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1255U, 32GB RAM, 1TB SSD, Numeric Keypad, Webcam, SD Card Reader, HDMI, Wi-Fi, Windows 11 Home, Black",4.2,260.0,$659.98,659.98,$694.00,694.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0FXL1M66L,Amazon,B0FXL1M66L,14,False,HP,"15.6"" Touchscreen Business Laptop Computer, Intel 10-Core i7-1355U (Up to 5.0GHz), 16GB RAM, 1tB SSD, FHD IPS Touchscreen, Private Webcam, Intel Iris Xe, WiFi 6, Win 11 Pro w/GM Gaming Mouse",5.0,8.0,$735.81,735.81,$999.99,999.99,"['FREE delivery Mon, Dec 29', 'Or fastest delivery Dec 23 - 24']",,,,False,laptop Intel i7,1
Amazon_B0CKTZVB17,Amazon,B0CKTZVB17,15,False,HP,"17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11 Home, Silver",4.3,934.0,"$1,049.00",1049.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0FX3C5S9X,Amazon,B0FX3C5S9X,17,True,HP,"Business Laptop Computer, 15.6"" HD Laptop 40GB RAM 2TB SSD, Intel Core i7-1355U Processor, Windows 11 Pro, Numeric Keypad, Camera Privacy Shutter, SageNova Earphones, Jet Black",,,$899.99,899.99,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,laptop Intel i7,1
Amazon_B0FC2ZYVM5,Amazon,B0FC2ZYVM5,18,False,Lenovo,"Laptop Computer, Intel 10-Core i7-13620H (Beat Ultra 7 255U), 40GB DDR5 RAM, 1TB PCIe SSD, WiFi 6, BT 5.2, 15"" FHD+, IdeaPad Slim 3 Copilot PC for Business and Home, Luna Grey, Windows 11 Pro",4.3,30.0,$899.00,899.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0F9WL7XFC,Amazon,B0F9WL7XFC,19,False,,"2025 Latest 15.6 inch Windows 11 Laptop Computer, Intel Core i7-6500U, Laptops with 8GB DDR4 256GB SSD, FHD 1080P Display & Backlit Keyboard,Fingerprint, Webcam, 5G Wi-Fi, BT5.2, HDMI, USB3.0",5.0,6.0,$275.49,275.49,$289.99,289.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Sat, Dec 20']",,,,False,laptop Intel i7,1
Amazon_B0CC6JJZ8P,Amazon,B0CC6JJZ8P,20,False,HP,"2023 Latest Essential Laptop, 17.3"" HD+ Touchscreen, 13th Gen Intel Core i7-1355U, 32GB RAM, 1TB PCIe SSD, Webcam, Backlit KB, FP Reader, Wi-Fi 6, Windows 11 Home",4.5,215.0,$799.00,799.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0G1SPTRWG,Amazon,B0G1SPTRWG,21,True,HP,"i7 Touchscreen Laptop, 10-Cores Intel Core i7-1355U(Beat Core 7), 32GB RAM 1TB SSD 15.6"" FHD Intel Iris Xe Graphics, Win 11 up to 11H Battery Wifi6 w/Accessory for Business Gaming",4.7,16.0,$869.99,869.99,"$1,399.99",1399.99,"['FREE delivery Wed, Dec 24', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,1
Amazon_B0CK9JSM3G,Amazon,B0CK9JSM3G,1,False,Lenovo,"V15 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U Hexa-core Processor (Beat Intel i7-1065G7), 16GB RAM, 512GB SSD, HDMI, RJ45, Numeric Keypad, Wi-Fi, Windows 11 Pro, Black",4.4,906.0,$499.00,499.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0CDBXNQZV,Amazon,B0CDBXNQZV,2,False,Dell,"Dell Latitude 7420 Business Laptop, Touchscreen Notebook, 14"" FHD(1920x1080), Intel Core i7-1185G7, 32GB RAM, 512GB SSD, Backlit Keyboard, WiFi, Bluetooth, Windows 11 Pro-Carbon Fiber(Renewed)",4.0,194.0,$404.00,404.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,laptop Intel i7,2
Amazon_B0FMKD2JXC,Amazon,B0FMKD2JXC,3,False,Lenovo,"15"" Laptop Computer for Home Business, Intel 10-Core i7-13620H, WiFi 6, Bluetooth 5.2, FHD+ Copilot AI PC, Type-C, Luna Grey, Windows 11 Home (16GB DDR5 RAM, 1TB PCIe SSD)",4.4,309.0,$759.99,759.99,"$1,299.00",1299.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0C9RVBJDW,Amazon,B0C9RVBJDW,4,False,Dell,"Inspiron 3520 15.6"" FHD Laptop, Intel Core i7-1255U Processor, 32GB RAM, 1TB SSD, Webcam, HDMI, SD-Card Slot, Wi-Fi 6, Windows 11 Home, Black",4.0,184.0,$657.00,657.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0FP56VQD9,Amazon,B0FP56VQD9,5,False,HP,"15.6"" Touchscreen i7 Laptop for Business & Student, Intel 10-Core i7-1355U (Up to 5Ghz) 16GB RAM 1TB SSD, Intel Iris Xe Graphics, Numeric Pad, WiFi 6, FHD IPS Display, Private Webcam, Wins 11 Pro",4.5,6.0,$735.81,735.81,$849.99,849.99,"['FREE delivery Tue, Dec 23']",,,,False,laptop Intel i7,2
Amazon_B0FSP2MNGZ,Amazon,B0FSP2MNGZ,6,False,Lenovo,"IdeaPad Business Laptop with Lifetime Office 365 for The Web - 15.6"" FHD Touchscreen Display - Intel 13th 10-Core i5 (Outperforms i7-1255U) - 16GB RAM - 512GB SSD - Windows 11 w/o Mouse",5.0,5.0,$499.99,499.99,$599.00,599.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0D34XBXZ1,Amazon,B0D34XBXZ1,8,False,HP,"Laptop Computer 15.6"" FHD Anti-Glare Display, 13th Gen Intel Core i7-1355U Processor, 16GB RAM, 1TB SSD, Intel Iris Xe Graphics, Wi-Fi 6, Bluetooth 5.3, Windows 11 Home",4.1,20.0,$589.99,589.99,,0.0,"['FREE delivery Dec 19 - 23', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0G1RY6DMF,Amazon,B0G1RY6DMF,9,False,Dell,"15 DC15250 Touchscreen Laptop for Business Student, Intel 10-Core i7-1355U(up to 5.0GHz), 15.6'' FHD Anti-Glare Display, 32GB RAM, 1TB SSD, Copilot AI, Windows 11 Pro, Wi-Fi 6",4.7,15.0,$850.98,850.98,$899.99,899.99,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0F6TN2RR2,Amazon,B0F6TN2RR2,11,False,,"2025 Latest 15.6'' Compatible with Windows 11 Laptop Computer, Core i7-6500U Laptop 32GB DDR4 1TB SSD, FHD 1080P Display & Backlit Keyboard, Webcam, Mini-HDMI, WiFi 5, Bluetooth, Study, Business",2.9,20.0,$309.99,309.99,$339.99,339.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0FGJ5MQ75,Amazon,B0FGJ5MQ75,12,False,Dell,Dell Latitude 5430 14'' Laptop | Intel 12th Gen Core i7-1265U (10 Cores) | 16GB RAM - 512GB SSD | 1920×1080 FHD Windows 11 Pro (Renewed),4.0,5.0,$374.52,374.52,,0.0,"['FREE delivery Dec 19 - 22', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B09XN6BQ5F,Amazon,B09XN6BQ5F,13,False,HP,"17 Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1255U Processor, 32GB RAM, 1TB SSD, Webcam, HDMI, Backlit Keyboard, Wi-Fi, Windows 11 Home, Silver",4.3,934.0,$799.00,799.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,2
Amazon_B0D9LMZ92V,Amazon,B0D9LMZ92V,1,False,Lenovo,"Gaming Laptop Computer (2026 Edition), Intel 10-Core i7-13620H, 16"" FHD+, 16GB DDR5 RAM, 1TB PCIe SSD, AI Experience Copilot, WiFi 6, Bluetooth 5.2, Type-C, HDMI, Windows 11 Home",4.1,35.0,$699.99,699.99,,0.0,"['FREE delivery Sat, Dec 20', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0FTSYQ6RJ,Amazon,B0FTSYQ6RJ,4,False,Lenovo,"Lenovo ThinkPad X13 Laptop Computer Windows 11 Pro, 10th Gen Intel Core i7-10510U, 512GB SSD, 8GB RAM, HDMI, Thunderbolt, ThinkPad Laptop Win 11 (Renewed)",3.0,4.0,$289.40,289.4,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,laptop Intel i7,3
Amazon_B0G1YHVWJC,Amazon,B0G1YHVWJC,6,False,Dell,"15 Touchscreen Laptop Computer - Intel 10 Core i7 1355U up to 5 GHz, 15.6"" Anti Glare FHD WVA Touch Display, 32GB RAM, 1TB SSD, Windows 11 Pro, Copilot AI, Numeric Keypad, w/Patented Kit",4.6,7.0,$899.99,899.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0DXF821B1,Amazon,B0DXF821B1,7,False,Lenovo,"V15 Business Laptop | 15.6"" FHD Anti-Glare | Intel Core i7-13620H | 24GB RAM | 1TB SSD | HDMI | Numeric Keypad | Webcam | Wi-Fi 6 | Windows 11 Pro | Bundle with Thunderobot Wireless Mouse",4.6,58.0,$668.00,668.0,,0.0,['FREE delivery Dec 23 - 30'],,,,False,laptop Intel i7,3
Amazon_B0G43J3S15,Amazon,B0G43J3S15,9,False,Dell,"15 Touchscreen Business Laptop(2025) - 15.6"" FHD Touch Display, Intel 10-Core i7-1355U, Intel UHD Graphics, Wi-Fi 6, Copilot AI, Type-C, 32 GB RAM, 1TB SSD",4.1,142.0,$895.99,895.99,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0FXDBYL38,Amazon,B0FXDBYL38,10,False,ASUS,"Vivobook Laptop Business 2025-2026, Lifetime Office, AI-Powered Computer, 14"" FHD Display, 10-Core Intel i7-1355U, 16GB RAM, 1TB Storage (500GB SSD + 500GB Ext), MarxsolAccessory, Win 11 Pro",3.2,5.0,$699.00,699.0,,0.0,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0DX7MNBS8,Amazon,B0DX7MNBS8,11,False,Dell,"Dell Latitude 7320 7000 (2023) 13.3"" FHD Touch (Intel Core i7-1185G7 vPro, 16GB RAM, 1TB NVMe SSD) Business Laptop, IR Webcam, Backlit, Thunderbolt 4, Win 11 Pro (Renewed)",4.0,221.0,$317.89,317.89,$358.00,358.0,"['FREE delivery Dec 19 - 22', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0CVM9WLCW,Amazon,B0CVM9WLCW,12,False,HP,"14 inch Laptop, FHD Display, 13th Generation Intel Core i7-1355U, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 14-ep0199nr (2024)",4.3,122.0,$645.00,645.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,laptop Intel i7,3
Amazon_B0BK627HFX,Amazon,B0BK627HFX,13,False,Dell,"Dell Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD (Renewed)",4.6,3.0,$259.00,259.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,laptop Intel i7,3
Amazon_B0G2S3CVZ1,Amazon,B0G2S3CVZ1,14,False,Dell,"15 DC15250 Touchscreen Laptop, Intel Core i7-1355U(Up to 5.0 GHz), 15.6"" FHD Anti Glare Screen, Intel UHD Graphics, 32 GB RAM, 1 TB SSD, Wi-Fi 6, Windows 11 Pro, Copilot-AI Chat, REDRAGON Mouse",5.0,3.0,$875.98,875.98,"$2,999.99",2999.99,"['FREE delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0BVCLM7ND,Amazon,B0BVCLM7ND,15,False,HP,"15.6 inch Laptop PC, Processor: 13th Generation Intel® Core™ i7, Graphics: Intel® Iris® Xe Graphics, 16 GB DDR4-3200 MHz RAM, 512GB SSD, Windows 11 Home (Silver, 15-fd0099nr)",4.3,300.0,$599.00,599.0,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
Amazon_B0FSGNDPHL,Amazon,B0FSGNDPHL,16,False,HP,"17 Business Laptop 2025/2026 Edition, 17.3"" FHD IPS Display, AMD 7000 Series Ryzen Processor (Beats Intel i7-1355U), Copilot Key, 16GB RAM, 512GB SSD, HDMI, Wi-Fi 6, Windows 11, WOWPC USB",3.7,52.0,$549.99,549.99,$799.99,799.99,"['FREE delivery Dec 19 - 23', 'Or fastest delivery Thu, Dec 18']",,,,False,laptop Intel i7,3
